dataset,split,bucket_feature,bucket,method,n_queries,recall_at_5,mrr,ndcg_at_5,reward,reward_delta_vs_train_best,reward_delta_vs_heuristic,rewrite_cost,retrieval_calls,oracle_margin,oracle_tie_count
nfcorpus,test,bm25_dense_doc_overlap,low,Selective retrieval policy,179,0.0995235518484262,0.4432029795158287,0.27394284618155756,0.3211250416063406,0.05717270997574869,0.02802641417765911,0.0,1.0,0.01038796169247983,6.5195530726256985
nfcorpus,test,bm25_dense_doc_overlap,low,Confidence-gated retrieval policy,179,0.0995235518484262,0.4432029795158287,0.27394284618155756,0.3211250416063406,0.05717270997574869,0.02802641417765911,0.0,1.0,0.01038796169247983,6.5195530726256985
nfcorpus,test,bm25_dense_doc_overlap,low,Oracle retrieval action,179,0.11791561136697795,0.5207635009310987,0.34055248704601665,0.377794568536438,0.1138422369058461,0.08469594110775652,0.0005027932960893855,1.0167597765363128,0.01038796169247983,6.5195530726256985
nfcorpus,test,bm25_dense_doc_overlap,mid,Train-best retrieval action,70,0.21538471151616348,0.684047619047619,0.5100959224077795,0.557408521039973,0.0,0.03024121581096728,0.0,1.0,0.01226303854875283,6.114285714285714
nfcorpus,test,bm25_dense_doc_overlap,mid,Heuristic retrieval router,70,0.19061968618138667,0.6730952380952381,0.4605467299473829,0.5271673052290057,-0.03024121581096728,0.0,0.0,1.0,0.01226303854875283,6.114285714285714
nfcorpus,test,bm25_dense_doc_overlap,mid,Selective retrieval policy,70,0.20200599014159767,0.689047619047619,0.4871241836361992,0.546529799665407,-0.010878721374565914,0.019362494436401367,0.0,1.0,0.01226303854875283,6.114285714285714
nfcorpus,test,bm25_dense_doc_overlap,mid,Confidence-gated retrieval policy,70,0.20200599014159767,0.689047619047619,0.4871241836361992,0.546529799665407,-0.010878721374565914,0.019362494436401367,0.0,1.0,0.01226303854875283,6.114285714285714
nfcorpus,test,bm25_dense_doc_overlap,mid,Oracle retrieval action,70,0.22935531222879513,0.7447619047619047,0.5652036697434295,0.6004505503240332,0.0430420292840602,0.07328324509502748,0.0012857142857142856,1.042857142857143,0.01226303854875283,6.114285714285714
nfcorpus,test,bm25_dense_doc_overlap,high,Train-best retrieval action,51,0.17738112441248619,0.6993464052287581,0.5641414681071748,0.5270543270268652,0.0,-0.012544495882277573,0.0,1.0,0.005261437908496727,6.549019607843137
nfcorpus,test,bm25_dense_doc_overlap,high,Heuristic retrieval router,51,0.18714784251698585,0.7049019607843137,0.5739929679296016,0.5395988229091427,0.012544495882277573,0.0,0.0,1.0,0.005261437908496727,6.549019607843137
nfcorpus,test,bm25_dense_doc_overlap,high,Selective retrieval policy,51,0.17153418964843103,0.6918300653594771,0.5594740553348605,0.5174492223281696,-0.009605104698695577,-0.02214960058097315,0.0,1.0,0.005261437908496727,6.549019607843137
nfcorpus,test,bm25_dense_doc_overlap,high,Confidence-gated retrieval policy,51,0.17153418964843103,0.6918300653594771,0.5594740553348605,0.5174492223281696,-0.009605104698695577,-0.02214960058097315,0.0,1.0,0.005261437908496727,6.549019607843137
nfcorpus,test,bm25_dense_doc_overlap,high,Oracle retrieval action,51,0.19285161310437623,0.7745098039215687,0.6095245433039682,0.5801065150651605,0.05305218803829537,0.040507692156017794,0.0,1.0,0.005261437908496727,6.549019607843137
nfcorpus,test,dense_new_doc_rate,low,Train-best retrieval action,121,0.19936667067081187,0.6904958677685951,0.5328754499339708,0.5446146045551095,0.0,0.012207568733649365,0.0,1.0,0.009311950675587032,6.297520661157025
nfcorpus,test,dense_new_doc_rate,low,Heuristic retrieval router,121,0.18915634711622598,0.6865013774104682,0.508362912898566,0.5324070358214601,-0.012207568733649365,0.0,0.0,1.0,0.009311950675587032,6.297520661157025
nfcorpus,test,dense_new_doc_rate,low,Selective retrieval policy,121,0.18916250398332077,0.690220385674931,0.517618757657949,0.5342726968207864,-0.010341907734323086,0.0018656609993262796,0.0,1.0,0.009311950675587032,6.297520661157025
nfcorpus,test,dense_new_doc_rate,low,Confidence-gated retrieval policy,121,0.18916250398332077,0.690220385674931,0.517618757657949,0.5342726968207864,-0.010341907734323086,0.0018656609993262796,0.0,1.0,0.009311950675587032,6.297520661157025
nfcorpus,test,dense_new_doc_rate,low,Oracle retrieval action,121,0.2139694555730483,0.7573002754820936,0.5838843685168796,0.5918757916612026,0.04726118710609317,0.05946875583974254,0.0007438016528925619,1.024793388429752,0.009311950675587032,6.297520661157025
nfcorpus,test,dense_new_doc_rate,mid,Train-best retrieval action,85,0.09956645968511924,0.6370588235294118,0.386620438757364,0.4180958714498251,0.0,-0.0014836118596748271,0.0,1.0,0.008244652899919654,6.094117647058823
nfcorpus,test,dense_new_doc_rate,mid,Heuristic retrieval router,85,0.1161481107604803,0.6068627450980393,0.371703084468393,0.4195794833094999,0.0014836118596748271,0.0,0.0,1.0,0.008244652899919654,6.094117647058823
nfcorpus,test,dense_new_doc_rate,mid,Selective retrieval policy,85,0.1221802142443487,0.6449019607843137,0.3970526942367041,0.44463119463650563,0.02653532318668056,0.025051711327005732,0.0,1.0,0.008244652899919654,6.094117647058823
nfcorpus,test,dense_new_doc_rate,mid,Confidence-gated retrieval policy,85,0.1221802142443487,0.6449019607843137,0.3970526942367041,0.44463119463650563,0.02653532318668056,0.025051711327005732,0.0,1.0,0.008244652899919654,6.094117647058823
